/lccn/sn10000607,aps/34902,25
/lccn/sn10000607,aps/35066,2
/lccn/sn10000607,aps/35067,4
/lccn/sn10000607,aps/35070,59
/lccn/sn10000607,aps/35071,5
/lccn/sn10000607,aps/35116,3
/lccn/sn10000607,aps/35168,84
/lccn/sn10000607,aps/35352,5
/lccn/sn10000607,aps/35353,2
/lccn/sn10000607,aps/35386,119
/lccn/sn10000607,aps/35430,3
/lccn/sn10000607,aps/35431,2
/lccn/sn10000607,aps/35446,5
/lccn/sn10000607,aps/35464,202
/lccn/sn10000607,aps/35499,2
/lccn/sn10000607,aps/35570,9
/lccn/sn10000607,aps/35596,22
/lccn/sn10000607,aps/35597,1
/lccn/sn10000607,aps/35602,5
/lccn/sn10000607,aps/35606,2
/lccn/sn10000607,aps/35668,9
/lccn/sn10000607,aps/35682,1
/lccn/sn10000607,aps/35693,3
/lccn/sn10000607,aps/35767,2
/lccn/sn10000607,aps/35777,17
/lccn/sn10000607,aps/35798,1
/lccn/sn10000607,aps/35879,4
/lccn/sn10000607,aps/40643,7
/lccn/sn10000607,aps/41332,1
/lccn/sn10000607,aps/41361,3
/lccn/sn10000607,aps/41489,44
/lccn/sn10000607,aps/41881,2
/lccn/sn10000607,aps/42133,3
/lccn/sn10000607,aps/42264,1
/lccn/sn10000607,aps/42401,6
/lccn/sn10000607,aps/46154,2
/lccn/sn10000607,trove/110,6
/lccn/sn10000607,trove/170,4
/lccn/sn10000607,trove/171,14
/lccn/sn10000607,trove/181,1
/lccn/sn10000607,trove/21,11
/lccn/sn10000607,trove/24,6
/lccn/sn10000607,trove/292,7
/lccn/sn10000607,trove/3,27
/lccn/sn10000607,trove/339,6
/lccn/sn10000607,trove/35,17
/lccn/sn10000607,trove/37,10
/lccn/sn10000607,trove/41,3
/lccn/sn10000607,trove/48,25
/lccn/sn10000607,trove/50,19
/lccn/sn10000607,trove/6,3
/lccn/sn10000607,trove/74,24
/lccn/sn82003383,/lccn/04012673,7
/lccn/sn82003383,/lccn/sn10000607,50
/lccn/sn82003383,/lccn/sn82014968,66
/lccn/sn82003383,/lccn/sn82015015,48
/lccn/sn82003383,/lccn/sn82015474,4
/lccn/sn82003383,/lccn/sn82015677,12
/lccn/sn82003383,/lccn/sn82016465,46
/lccn/sn82003383,/lccn/sn82016481,11
/lccn/sn82003383,/lccn/sn83016251,55
/lccn/sn82003383,/lccn/sn83016348,75
/lccn/sn82003383,/lccn/sn83016785,54
/lccn/sn82003383,/lccn/sn83016863,24
/lccn/sn82003383,/lccn/sn83016872,39
/lccn/sn82003383,/lccn/sn83016884,31
/lccn/sn82003383,/lccn/sn83016922,57
/lccn/sn82003383,/lccn/sn83016942,13
/lccn/sn82003383,/lccn/sn83016957,66
/lccn/sn82003383,/lccn/sn83025661,44
/lccn/sn82003383,/lccn/sn83025685,1
/lccn/sn82003383,/lccn/sn83026172,219
/lccn/sn82003383,/lccn/sn83030212,38
/lccn/sn82003383,/lccn/sn83030213,120
/lccn/sn82003383,/lccn/sn83030313,125
/lccn/sn82003383,/lccn/sn83030400,17
/lccn/sn82003383,/lccn/sn83035067,63
/lccn/sn82003383,/lccn/sn83035150,140
/lccn/sn82003383,/lccn/sn83035312,60
/lccn/sn82003383,/lccn/sn83035366,59
/lccn/sn82003383,/lccn/sn83035630,73
/lccn/sn82003383,/lccn/sn83045228,37
/lccn/sn82003383,/lccn/sn83045488,143
/lccn/sn82003383,/lccn/sn83045626,5
/lccn/sn82003383,/lccn/sn83045790,4
/lccn/sn82003383,/lccn/sn84020021,6
/lccn/sn82003383,/lccn/sn84020074,89
/lccn/sn82003383,/lccn/sn84020716,57
/lccn/sn82003383,/lccn/sn84020750,12
/lccn/sn82003383,/lccn/sn84022190,157
/lccn/sn82003383,/lccn/sn84022355,14
/lccn/sn82003383,/lccn/sn84022794,3
/lccn/sn82003383,/lccn/sn84022931,104
/lccn/sn82003383,/lccn/sn84023064,23
/lccn/sn82003383,/lccn/sn84023099,147
/lccn/sn82003383,/lccn/sn84023127,52
/lccn/sn82003383,/lccn/sn84023200,3
/lccn/sn82003383,/lccn/sn84023208,1
/lccn/sn82003383,/lccn/sn84023252,3
/lccn/sn82003383,/lccn/sn84023647,32
/lccn/sn82003383,/lccn/sn84024735,131
/lccn/sn82003383,/lccn/sn84026472,40
/lccn/sn82003383,/lccn/sn84026583,89
/lccn/sn82003383,/lccn/sn84026897,53
/lccn/sn82003383,/lccn/sn84027761,63
/lccn/sn82003383,/lccn/sn84028641,51
/lccn/sn82003383,/lccn/sn84028889,56
/lccn/sn82003383,/lccn/sn85025180,45
/lccn/sn82003383,/lccn/sn85026999,29
/lccn/sn82003383,/lccn/sn85042118,3
/lccn/sn82003383,/lccn/sn85042147,86
/lccn/sn82003383,/lccn/sn85042795,105
/lccn/sn82003383,/lccn/sn85042796,60
/lccn/sn82003383,/lccn/sn85054702,103
/lccn/sn82003383,/lccn/sn85054913,222
/lccn/sn82003383,/lccn/sn86053954,61
/lccn/sn82003383,/lccn/sn86072086,10
/lccn/sn82003383,/lccn/sn86074084,14
/lccn/sn82003383,/lccn/sn86081035,153
/lccn/sn82003383,/lccn/sn86086601,31
/lccn/sn82003383,/lccn/sn86086604,5
/lccn/sn82003383,/lccn/sn87065337,32
/lccn/sn82003383,/lccn/sn87065355,7
/lccn/sn82003383,/lccn/sn87065695,32
/lccn/sn82003383,/lccn/sn87065696,2
/lccn/sn82003383,/lccn/sn87090028,74
/lccn/sn82003383,/lccn/sn87092542,53
/lccn/sn82003383,/lccn/sn94087597,32
/lccn/sn82003383,/lccn/sn95079550,46
/lccn/sn82003383,/lccn/sn98060050,31
/lccn/sn82003383,/lccn/sn99047371,14
/lccn/sn82003383,BLMY,19
/lccn/sn82003383,BNWL,35
/lccn/sn82003383,CNMR,62
/lccn/sn82003383,DYMR,13
/lccn/sn82003383,ERLN,20
/lccn/sn82003383,EXLN,16
/lccn/sn82003383,FRJO,43
/lccn/sn82003383,HLPA,17
/lccn/sn82003383,HPTE,7
/lccn/sn82003383,IPJO,8
/lccn/sn82003383,JOJL,9
/lccn/sn82003383,LVMR,35
/lccn/sn82003383,MCLN,49
/lccn/sn82003383,MRTM,13
/lccn/sn82003383,NOLCN041,1
/lccn/sn82003383,NRSR,56
/lccn/sn82003383,NRWC,9
/lccn/sn82003383,ODFW,5
/lccn/sn82003383,PNCH,40
/lccn/sn82003383,TEFP,8
/lccn/sn82003383,aps/24084,5
/lccn/sn82003383,aps/24149,53
/lccn/sn82003383,aps/24179,4
/lccn/sn82003383,aps/24202,1
/lccn/sn82003383,aps/24208,65
/lccn/sn82003383,aps/24330,4
/lccn/sn82003383,aps/24367,34
/lccn/sn82003383,aps/24374,46
/lccn/sn82003383,aps/24395,57
/lccn/sn82003383,aps/24401,58
/lccn/sn82003383,aps/24408,2
/lccn/sn82003383,aps/24438,7
/lccn/sn82003383,aps/24440,2
/lccn/sn82003383,aps/24443,4
/lccn/sn82003383,aps/24461,2
/lccn/sn82003383,aps/24525,31
/lccn/sn82003383,aps/24536,28
/lccn/sn82003383,aps/24605,30
/lccn/sn82003383,aps/24662,5
/lccn/sn82003383,aps/24681,1
/lccn/sn82003383,aps/24781,1
/lccn/sn82003383,aps/24784,46
/lccn/sn82003383,aps/24804,5
/lccn/sn82003383,aps/24840,14
/lccn/sn82003383,aps/24862,2
/lccn/sn82003383,aps/24909,44
/lccn/sn82003383,aps/24929,32
/lccn/sn82003383,aps/24975,173
/lccn/sn82003383,aps/25003,3
/lccn/sn82003383,aps/25011,6
/lccn/sn82003383,aps/25197,1
/lccn/sn82003383,aps/25593,8
/lccn/sn82003383,aps/25694,2
/lccn/sn82003383,aps/26059,7
/lccn/sn82003383,aps/26404,1
/lccn/sn82003383,aps/26663,5
/lccn/sn82003383,aps/26816,10
/lccn/sn82003383,aps/27350,15
/lccn/sn82003383,aps/27504,22
/lccn/sn82003383,aps/34745,24
/lccn/sn82003383,aps/34897,1
/lccn/sn82003383,aps/34902,15
/lccn/sn82003383,aps/35066,3
/lccn/sn82003383,aps/35070,15
/lccn/sn82003383,aps/35071,9
/lccn/sn82003383,aps/35116,6
/lccn/sn82003383,aps/35168,31
/lccn/sn82003383,aps/35386,60
/lccn/sn82003383,aps/35431,1
/lccn/sn82003383,aps/35464,31
/lccn/sn82003383,aps/35499,9
/lccn/sn82003383,aps/35510,10
/lccn/sn82003383,aps/35596,6
/lccn/sn82003383,aps/35597,1
/lccn/sn82003383,aps/35668,29
/lccn/sn82003383,aps/35693,8
/lccn/sn82003383,aps/35767,6
/lccn/sn82003383,aps/35777,9
/lccn/sn82003383,aps/35798,7
/lccn/sn82003383,aps/41332,12
/lccn/sn82003383,aps/41489,12
/lccn/sn82003383,aps/42401,4
/lccn/sn82003383,europeana/FRA/la_presse,47
/lccn/sn82003383,europeana/FRA/le_constitutionnel,67
/lccn/sn82003383,europeana/FRA/le_journal_des_debats_politiques_et_litteraires,37
/lccn/sn82003383,europeana/FRA/le_siecle,43
/lccn/sn82003383,trove/170,1
/lccn/sn82003383,trove/171,19
/lccn/sn82003383,trove/21,11
/lccn/sn82003383,trove/24,1
/lccn/sn82003383,trove/272,1
/lccn/sn82003383,trove/292,2
/lccn/sn82003383,trove/3,7
/lccn/sn82003383,trove/339,3
/lccn/sn82003383,trove/35,3
/lccn/sn82003383,trove/37,1
/lccn/sn82003383,trove/48,5
/lccn/sn82003383,trove/50,9
/lccn/sn82003383,trove/74,10
/lccn/sn82014968,/lccn/sn10000607,76
/lccn/sn82014968,/lccn/sn82003383,66
/lccn/sn82014968,/lccn/sn82015015,142
/lccn/sn82014968,/lccn/sn82015474,2
/lccn/sn82014968,/lccn/sn82015677,40
/lccn/sn82014968,/lccn/sn82016465,82
/lccn/sn82014968,/lccn/sn82016481,20
/lccn/sn82014968,/lccn/sn83016251,83
/lccn/sn82014968,/lccn/sn83016348,72
/lccn/sn82014968,/lccn/sn83016785,81
/lccn/sn82014968,/lccn/sn83016863,36
/lccn/sn82014968,/lccn/sn83016872,18
/lccn/sn82014968,/lccn/sn83016884,74
/lccn/sn82014968,/lccn/sn83016922,143
/lccn/sn82014968,/lccn/sn83016942,8
/lccn/sn82014968,/lccn/sn83016957,164
/lccn/sn82014968,/lccn/sn83025661,78
/lccn/sn82014968,/lccn/sn83025685,15
/lccn/sn82014968,/lccn/sn83026172,345
/lccn/sn82014968,/lccn/sn83030212,58
/lccn/sn82014968,/lccn/sn83030213,218
/lccn/sn82014968,/lccn/sn83030313,318
/lccn/sn82014968,/lccn/sn83030400,72
/lccn/sn82014968,/lccn/sn83035067,123
/lccn/sn82014968,/lccn/sn83035150,269
/lccn/sn82014968,/lccn/sn83035312,146
/lccn/sn82014968,/lccn/sn83035366,98
/lccn/sn82014968,/lccn/sn83035629,11
/lccn/sn82014968,/lccn/sn83035630,152
/lccn/sn82014968,/lccn/sn83045228,129
/lccn/sn82014968,/lccn/sn83045488,289
/lccn/sn82014968,/lccn/sn83045626,8
/lccn/sn82014968,/lccn/sn83045790,6
/lccn/sn82014968,/lccn/sn84020074,245
/lccn/sn82014968,/lccn/sn84020716,114
/lccn/sn82014968,/lccn/sn84020750,36
/lccn/sn82014968,/lccn/sn84022190,223
/lccn/sn82014968,/lccn/sn84022355,21
/lccn/sn82014968,/lccn/sn84022794,1
/lccn/sn82014968,/lccn/sn84022807,2
/lccn/sn82014968,/lccn/sn84022931,236
/lccn/sn82014968,/lccn/sn84023064,84
/lccn/sn82014968,/lccn/sn84023099,315
/lccn/sn82014968,/lccn/sn84023127,143
/lccn/sn82014968,/lccn/sn84023200,13
/lccn/sn82014968,/lccn/sn84023208,2
/lccn/sn82014968,/lccn/sn84023252,9
/lccn/sn82014968,/lccn/sn84023647,63
/lccn/sn82014968,/lccn/sn84024735,292
/lccn/sn82014968,/lccn/sn84026472,76
/lccn/sn82014968,/lccn/sn84026583,179
/lccn/sn82014968,/lccn/sn84026897,67
/lccn/sn82014968,/lccn/sn84027761,114
/lccn/sn82014968,/lccn/sn84028641,164
/lccn/sn82014968,/lccn/sn84028889,134
/lccn/sn82014968,/lccn/sn85025180,158
/lccn/sn82014968,/lccn/sn85026999,79
/lccn/sn82014968,/lccn/sn85042118,2
/lccn/sn82014968,/lccn/sn85042147,194
/lccn/sn82014968,/lccn/sn85042795,155
/lccn/sn82014968,/lccn/sn85042796,170
/lccn/sn82014968,/lccn/sn85054702,109
/lccn/sn82014968,/lccn/sn85054913,320
/lccn/sn82014968,/lccn/sn86053954,101
/lccn/sn82014968,/lccn/sn86072086,3
/lccn/sn82014968,/lccn/sn86074084,12
/lccn/sn82014968,/lccn/sn86081035,240
/lccn/sn82014968,/lccn/sn86086601,96
/lccn/sn82014968,/lccn/sn86086604,24
/lccn/sn82014968,/lccn/sn87065337,58
/lccn/sn82014968,/lccn/sn87065355,23
/lccn/sn82014968,/lccn/sn87065695,45
/lccn/sn82014968,/lccn/sn87090028,72
/lccn/sn82014968,/lccn/sn87092542,74
/lccn/sn82014968,/lccn/sn94087597,62
/lccn/sn82014968,/lccn/sn95079550,58
/lccn/sn82014968,/lccn/sn98060050,67
/lccn/sn82014968,/lccn/sn99047371,31
/lccn/sn82014968,ANJO,3
/lccn/sn82014968,BLMY,37
/lccn/sn82014968,BNWL,43
/lccn/sn82014968,CNMR,55
/lccn/sn82014968,DYMR,8
/lccn/sn82014968,ERLN,26
/lccn/sn82014968,EXLN,22
/lccn/sn82014968,FRJO,46
/lccn/sn82014968,HLPA,20
/lccn/sn82014968,HPTE,9
/lccn/sn82014968,IPJO,5
/lccn/sn82014968,JOJL,10
/lccn/sn82014968,LVMR,33
/lccn/sn82014968,MCLN,86
/lccn/sn82014968,MRTM,31
/lccn/sn82014968,NOLCN041,3
/lccn/sn82014968,NRSR,73
/lccn/sn82014968,NRWC,9
/lccn/sn82014968,ODFW,4
/lccn/sn82014968,PNCH,52
/lccn/sn82014968,TEFP,3
/lccn/sn82014968,aps/24084,13
/lccn/sn82014968,aps/24149,32
/lccn/sn82014968,aps/24179,2
/lccn/sn82014968,aps/24202,1
/lccn/sn82014968,aps/24208,132
/lccn/sn82014968,aps/24218,1
/lccn/sn82014968,aps/24271,3
/lccn/sn82014968,aps/24330,15
/lccn/sn82014968,aps/24367,92
/lccn/sn82014968,aps/24374,48
/lccn/sn82014968,aps/24395,69
/lccn/sn82014968,aps/24401,15
/lccn/sn82014968,aps/24416,1
/lccn/sn82014968,aps/24438,11
/lccn/sn82014968,aps/24442,3
/lccn/sn82014968,aps/24443,10
/lccn/sn82014968,aps/24448,5
/lccn/sn82014968,aps/24461,7
/lccn/sn82014968,aps/24509,3
/lccn/sn82014968,aps/24525,20
/lccn/sn82014968,aps/24536,39
/lccn/sn82014968,aps/24605,26
/lccn/sn82014968,aps/24662,12
/lccn/sn82014968,aps/24752,5
/lccn/sn82014968,aps/24784,36
/lccn/sn82014968,aps/24789,6
/lccn/sn82014968,aps/24804,8
/lccn/sn82014968,aps/24840,28
/lccn/sn82014968,aps/24862,1
/lccn/sn82014968,aps/24887,1
/lccn/sn82014968,aps/24909,97
/lccn/sn82014968,aps/24929,73
/lccn/sn82014968,aps/24975,257
/lccn/sn82014968,aps/25011,4
/lccn/sn82014968,aps/25197,6
/lccn/sn82014968,aps/25593,19
/lccn/sn82014968,aps/25694,1
/lccn/sn82014968,aps/26059,19
/lccn/sn82014968,aps/26663,27
/lccn/sn82014968,aps/26816,24
/lccn/sn82014968,aps/26960,1
/lccn/sn82014968,aps/27350,4
/lccn/sn82014968,aps/27360,11
/lccn/sn82014968,aps/27504,54
/lccn/sn82014968,aps/34745,2
/lccn/sn82014968,aps/34897,5
/lccn/sn82014968,aps/34902,14
/lccn/sn82014968,aps/35067,3
/lccn/sn82014968,aps/35070,27
/lccn/sn82014968,aps/35071,3
/lccn/sn82014968,aps/35116,1
/lccn/sn82014968,aps/35168,53
/lccn/sn82014968,aps/35386,114
/lccn/sn82014968,aps/35431,5
/lccn/sn82014968,aps/35464,43
/lccn/sn82014968,aps/35469,1
/lccn/sn82014968,aps/35499,1
/lccn/sn82014968,aps/35510,1
/lccn/sn82014968,aps/35570,19
/lccn/sn82014968,aps/35596,7
/lccn/sn82014968,aps/35597,5
/lccn/sn82014968,aps/35668,38
/lccn/sn82014968,aps/35777,10
/lccn/sn82014968,aps/35798,1
/lccn/sn82014968,aps/35879,2
/lccn/sn82014968,aps/40643,6
/lccn/sn82014968,aps/41332,2
/lccn/sn82014968,aps/41361,2
/lccn/sn82014968,aps/41489,20
/lccn/sn82014968,aps/41628,1
/lccn/sn82014968,aps/41881,1
/lccn/sn82014968,aps/42264,1
/lccn/sn82014968,aps/46154,1
/lccn/sn82014968,trove/171,3
